Dataset,Image,Intensity,Size
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice20_lesion.png,0.738474063,765
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice21_lesion.png,0.75005326,581
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice22_lesion.png,0.718529191,572
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice23_lesion.png,0.718435546,377
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice24_lesion.png,0.696581737,282
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice25_lesion.png,0.690410144,131
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice26_lesion.png,0.72299907,47
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice27_lesion.png,0.725671473,70
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice28_lesion.png,0.713671317,50
 BRATS_HGG,BraTS19_TCIA02_283_1/1/slice29_lesion.png,0.69836646,26
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_283_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice7_lesion.png,0.357149216,9
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice8_lesion.png,0.417815195,105
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice9_lesion.png,0.473128191,248
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice10_lesion.png,0.523254476,455
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice11_lesion.png,0.530094199,633
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice12_lesion.png,0.553566198,843
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice13_lesion.png,0.580252168,1034
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice14_lesion.png,0.595194918,1319
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice15_lesion.png,0.609951152,1532
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice16_lesion.png,0.612057941,1657
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice17_lesion.png,0.619415471,1683
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice18_lesion.png,0.618034366,1696
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice19_lesion.png,0.625726702,1504
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice20_lesion.png,0.64037927,1364
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice21_lesion.png,0.648734857,1372
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice22_lesion.png,0.648896317,1165
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice23_lesion.png,0.646799672,745
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice24_lesion.png,0.639313932,249
 BRATS_HGG,BraTS19_TCIA02_290_1/1/slice25_lesion.png,0.610825328,32
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_290_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice10_lesion.png,0.507943946,214
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice11_lesion.png,0.537167704,782
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice12_lesion.png,0.601361809,989
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice13_lesion.png,0.602476088,1187
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice14_lesion.png,0.603531122,1446
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice15_lesion.png,0.622179878,1585
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice16_lesion.png,0.626453181,1591
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice17_lesion.png,0.619661932,1510
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice18_lesion.png,0.625868274,1367
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice19_lesion.png,0.634605759,1213
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice20_lesion.png,0.621610506,1010
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice21_lesion.png,0.593210952,666
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice22_lesion.png,0.5645214,257
 BRATS_HGG,BraTS19_TCIA02_300_1/1/slice23_lesion.png,0.531885124,29
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice24_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice25_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_300_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice12_lesion.png,0.25774908,33
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice13_lesion.png,0.274511198,149
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice14_lesion.png,0.2837231,290
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice15_lesion.png,0.293805119,336
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice16_lesion.png,0.28051234,355
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice17_lesion.png,0.299317925,302
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice18_lesion.png,0.315969875,322
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice19_lesion.png,0.295727558,565
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice20_lesion.png,0.329289809,767
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice21_lesion.png,0.371835844,917
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice22_lesion.png,0.401427253,950
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice23_lesion.png,0.398652753,974
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice24_lesion.png,0.369514658,893
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice25_lesion.png,0.343993706,653
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice26_lesion.png,0.318326437,487
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice27_lesion.png,0.28230605,390
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice28_lesion.png,0.283129838,157
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice29_lesion.png,0.278478763,45
 BRATS_HGG,BraTS19_TCIA02_309_1/1/slice30_lesion.png,0.213697402,16
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_309_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice7_lesion.png,0.508528958,24
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice8_lesion.png,0.641912471,110
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice9_lesion.png,0.671225423,396
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice10_lesion.png,0.692896775,821
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice11_lesion.png,0.712873579,1338
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice12_lesion.png,0.730576872,1454
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice13_lesion.png,0.727762284,1328
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice14_lesion.png,0.717441459,1145
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice15_lesion.png,0.720693006,861
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice16_lesion.png,0.730979365,648
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice17_lesion.png,0.723605807,607
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice18_lesion.png,0.709777762,629
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice19_lesion.png,0.720508532,564
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice20_lesion.png,0.742993505,560
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice21_lesion.png,0.748866131,583
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice22_lesion.png,0.745350443,581
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice23_lesion.png,0.75776356,486
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice24_lesion.png,0.794335857,310
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice25_lesion.png,0.754408575,202
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice26_lesion.png,0.672853721,82
 BRATS_HGG,BraTS19_TCIA02_314_1/1/slice27_lesion.png,0.653675103,17
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_314_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice9_lesion.png,0.463228187,12
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice10_lesion.png,0.517682482,289
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice11_lesion.png,0.550601799,706
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice12_lesion.png,0.595873405,1020
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice13_lesion.png,0.625493529,1303
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice14_lesion.png,0.633456866,1673
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice15_lesion.png,0.624631065,1817
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice16_lesion.png,0.605685453,1713
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice17_lesion.png,0.61135578,1707
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice18_lesion.png,0.622946202,1875
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice19_lesion.png,0.63599706,1891
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice20_lesion.png,0.633725215,1584
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice21_lesion.png,0.665159099,1037
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice22_lesion.png,0.662296791,826
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice23_lesion.png,0.654546908,547
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice24_lesion.png,0.646877423,322
 BRATS_HGG,BraTS19_TCIA02_321_1/1/slice25_lesion.png,0.541498961,13
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_321_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice10_lesion.png,0.267457212,38
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice11_lesion.png,0.265323313,194
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice12_lesion.png,0.288094938,425
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice13_lesion.png,0.332899683,581
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice14_lesion.png,0.383468994,618
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice15_lesion.png,0.357503988,557
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice16_lesion.png,0.279161767,352
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice17_lesion.png,0.26224739,103
 BRATS_HGG,BraTS19_TCIA02_322_1/1/slice18_lesion.png,0.260410147,2
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice19_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice20_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice21_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice22_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice23_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice24_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice25_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_322_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice10_lesion.png,0.54362854,65
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice11_lesion.png,0.630860935,113
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice12_lesion.png,0.692694542,279
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice13_lesion.png,0.716498467,349
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice14_lesion.png,0.724163059,520
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice15_lesion.png,0.738533385,718
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice16_lesion.png,0.749634733,738
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice17_lesion.png,0.743844357,826
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice18_lesion.png,0.758192603,942
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice19_lesion.png,0.767611097,892
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice20_lesion.png,0.768314792,848
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice21_lesion.png,0.761933277,821
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice22_lesion.png,0.760603494,754
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice23_lesion.png,0.734361263,613
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice24_lesion.png,0.751816134,391
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice25_lesion.png,0.731501844,345
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice26_lesion.png,0.726079935,246
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice27_lesion.png,0.683691503,162
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice28_lesion.png,0.65429702,52
 BRATS_HGG,BraTS19_TCIA02_331_1/1/slice29_lesion.png,0.462847641,7
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_331_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice11_lesion.png,0.562292096,208
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice12_lesion.png,0.638559548,386
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice13_lesion.png,0.670153292,741
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice14_lesion.png,0.694254287,1149
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice15_lesion.png,0.711497965,1320
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice16_lesion.png,0.710927347,1505
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice17_lesion.png,0.692999827,1793
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice18_lesion.png,0.699732314,1873
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice19_lesion.png,0.710041354,1881
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice20_lesion.png,0.696427219,1955
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice21_lesion.png,0.709084173,1824
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice22_lesion.png,0.705032219,1766
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice23_lesion.png,0.686636688,1683
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice24_lesion.png,0.700234926,1438
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice25_lesion.png,0.705806896,1326
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice26_lesion.png,0.683529143,1160
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice27_lesion.png,0.652609641,919
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice28_lesion.png,0.655865115,573
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice29_lesion.png,0.622715343,356
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice30_lesion.png,0.584817644,166
 BRATS_HGG,BraTS19_TCIA02_368_1/1/slice31_lesion.png,0.497250442,51
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA02_368_1/0/slice34_nonlesion.png,NaN,0
